SAP+NOME,UF,Semana,Mes,Ano,preço2,Mg %,Margem Líquida Real %,Preço,Vendas Reais Qtde,Vendas Reais $,Margem Líquida Real $,Venda Líquida Real $,CMV,CMV/QTD,Região,DPPsic,Cont,Produto,Correlacao,NObs,Grupo
T VISITA DISNEY BELA SANTISTA,DF,36,9,2017,4.99,0.4561795568421948,45.61795568421949,4.99,39.0,194.61,64.71,141.85,77.14,1.977948717948718,Centro-Oeste,1,1,T VISITA DISNEY BELA SANTISTA,-0.1323042096401503,21.0,6.0
T VISITA P BORDA DESIRE AZUL 6238,ES,36,9,2017,4.99,0.5054188268331959,50.54188268331959,4.99,4.0,19.96,7.43,14.73,7.3,1.825,Sudeste,1,1,T VISITA P BORDA DESIRE AZUL 6238,-0.3274709434971766,50.0,7.0
FRONHA AVULSA ESTAMPADA ANDREZA,ES,36,9,2017,6.989999999999999,0.5723479157422026,57.23479157422025,6.989999999999999,116.0,810.84,342.22,597.99,255.77,2.204913793103448,Sudeste,1,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.5565069755762896,40.0,3.0
FRONHA AVULSA LISA ANDREZA,ES,36,9,2017,6.989999999999999,0.5723970703150116,57.23970703150116,6.989999999999999,90.0,629.1,265.57,463.99,198.42,2.2046666666666663,Sudeste,1,1,FRONHA AVULSA LISA ANDREZA,-0.5081148517455917,41.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,ES,36,9,2017,6.99,0.0380924859688186,3.8092485968818703,6.99,50.0,349.5,11.36,317.12,305.76,6.1152,Sudeste,1,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.1625888199801087,38.0,0.0
JG CAMA QUEEN MICROFIBRA ANDREZA,ES,36,9,2017,49.99,0.2755616693706422,27.556166937064216,49.99,66.0,3299.34,670.52,2433.5,1762.98,26.71181818181818,Sudeste,1,1,JG CAMA QUEEN MICROFIBRA ANDREZA,-0.3520040332722032,26.0,4.0
AMACIANTE COMFORT PURO CUIDADO 500ML,ES,36,9,2017,9.99,0.2603449229237417,26.034492292374168,9.738484848484848,37.0,353.63,79.43,321.01,241.58,6.5291891891891884,Sudeste,0,1,AMACIANTE COMFORT PURO CUIDADO 500ML,-0.6450727848284282,19.0,0.0
T VISITA DISNEY BELA SANTISTA,ES,36,9,2017,4.99,0.4629881530138253,46.29881530138254,4.99,8.0,39.92,13.65,29.480000000000004,15.83,1.97875,Sudeste,1,1,T VISITA DISNEY BELA SANTISTA,-0.4737256176679687,22.0,6.0
T VISITA P BORDA DESIRE AZUL 6238,GO,36,9,2017,4.99,0.5179937212918916,51.79937212918916,4.99,17.0,84.83,32.2,62.61,30.41,1.7888235294117645,Centro-Oeste,1,1,T VISITA P BORDA DESIRE AZUL 6238,-0.4914613427434297,51.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,GO,36,9,2017,4.99,0.5071140508015252,50.71140508015252,4.99,10.0,49.900000000000006,18.67,36.89,18.22,1.822,Centro-Oeste,1,1,T VISITA P BORDA DESIRE AGUA 6243,-0.4112324120693986,47.0,7.0
FRONHA AVULSA ESTAMPADA ANDREZA,GO,36,9,2017,6.99,0.5872951523572932,58.72951523572932,6.98,76.0,529.84,229.08,390.75,161.67,2.127236842105263,Centro-Oeste,0,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.5171871555023366,41.0,3.0
FRONHA AVULSA LISA ANDREZA,GO,36,9,2017,6.989999999999999,0.583096983017759,58.30969830177588,6.989999999999999,43.0,300.57,129.37,221.52,92.15,2.143023255813953,Centro-Oeste,1,1,FRONHA AVULSA LISA ANDREZA,-0.5466859006260821,42.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,GO,36,9,2017,6.99,0.0316774639217897,3.167746392178979,6.9799509803921564,143.0,998.17,23.43000000000004,736.3,712.87,4.985104895104895,Centro-Oeste,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.7063073975267052,46.0,0.0
AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,GO,36,9,2017,1.99,0.3923673360536052,39.23673360536052,10.99,15.0,164.85,47.64,121.63,73.99,4.932666666666666,Centro-Oeste,0,1,AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,-0.7002134072385573,30.0,0.0
JG CAMA QUEEN MICROFIBRA ANDREZA,GO,36,9,2017,49.99,0.2831271488693241,28.31271488693241,49.99,40.0,1999.6,418.04,1473.45,1055.41,26.385250000000003,Centro-Oeste,1,1,JG CAMA QUEEN MICROFIBRA ANDREZA,-0.0515116374504281,26.0,4.0
AMACIANTE COMFORT PURO CUIDADO 500ML,GO,36,9,2017,9.847142857142858,0.298539990257213,29.8539990257213,9.668571428571427,25.0,240.75,52.99,177.78,124.79,4.9916,Centro-Oeste,0,1,AMACIANTE COMFORT PURO CUIDADO 500ML,-0.6365797534318272,19.0,0.0
T VISITA DISNEY CARS SANTISTA,GO,36,9,2017,4.99,0.4637290267068205,46.37290267068205,4.99,6.0,29.94,10.26,22.12,11.86,1.9766666666666663,Centro-Oeste,1,1,T VISITA DISNEY CARS SANTISTA,-0.3365873886166399,18.0,6.0
T VISITA DISNEY BELA SANTISTA,GO,36,9,2017,4.99,0.4633478848126715,46.33478848126715,4.99,24.0,119.76,40.97,88.43,47.46,1.9775,Centro-Oeste,1,1,T VISITA DISNEY BELA SANTISTA,-0.1928977660887872,21.0,6.0
T VISITA P BORDA DESIRE AZUL 6238,MA,36,9,2017,4.99,0.4962121212121215,49.621212121212125,4.99,5.0,24.950000000000003,9.0,18.15,9.15,1.83,Nordeste,1,1,T VISITA P BORDA DESIRE AZUL 6238,-0.4258157950431133,45.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,MA,36,9,2017,4.99,0.4930473566837203,49.304735668372025,4.99,11.0,54.89,19.69,39.93,20.24,1.84,Nordeste,1,1,T VISITA P BORDA DESIRE AGUA 6243,-0.309122691830243,50.0,7.0
FRONHA AVULSA ESTAMPADA ANDREZA,MA,36,9,2017,6.99,0.5431497421390429,54.314974213904286,6.99,83.0,580.17,229.2,422.02,192.82,2.323132530120482,Nordeste,1,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.4383891441057654,41.0,3.0
FRONHA AVULSA LISA ANDREZA,MA,36,9,2017,6.99,0.5385326394537648,53.8532639453765,6.99,124.0,866.76,340.04999999999995,630.39,288.02000000000004,2.3227419354838714,Nordeste,1,1,FRONHA AVULSA LISA ANDREZA,-0.6449004062607415,42.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,MA,36,9,2017,6.99,0.0532604689342509,5.326046893425096,6.99,132.0,922.68,37.53999999999999,670.97,633.4300000000001,4.798712121212121,Nordeste,1,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.6269433635615719,49.0,0.0
AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,MA,36,9,2017,1.99,0.3734302827478144,37.343028274781446,10.99,10.0,109.9,29.91,79.92,50.01,5.001,Nordeste,0,1,AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,-0.6154044475538936,27.0,0.0
JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,MA,36,9,2017,129.99,0.387437876705086,38.7437876705086,129.99,4.0,519.96,147.04,378.28,231.24,57.81,Nordeste,1,1,JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,0.0665051769784567,17.0,4.0
JG CAMA QUEEN MICROFIBRA ANDREZA,MA,36,9,2017,49.99,0.2365090826827136,23.65090826827136,49.865776397515525,110.0,5478.9,939.35,3985.95,3046.6,27.696363636363635,Nordeste,0,1,JG CAMA QUEEN MICROFIBRA ANDREZA,-0.2718836289961288,24.0,4.0
T VISITA DISNEY CARS SANTISTA,MA,36,9,2017,4.99,0.4529107927257231,45.29107927257232,4.99,13.0,64.87,21.39,47.2,25.81,1.9853846153846155,Nordeste,1,1,T VISITA DISNEY CARS SANTISTA,-0.4352155855611396,17.0,6.0
T VISITA P BORDA DESIRE AZUL 6238,MG,36,9,2017,4.99,0.5016533177005105,50.165331770051054,4.99,17.0,84.83,31.0,61.8,30.8,1.811764705882353,Sudeste,1,1,T VISITA P BORDA DESIRE AZUL 6238,-0.5651624929368376,51.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,MG,36,9,2017,4.99,0.5054415603508756,50.54415603508756,4.99,11.0,54.89,20.34,40.02,19.68,1.789090909090909,Sudeste,1,1,T VISITA P BORDA DESIRE AGUA 6243,-0.3825100040941354,47.0,7.0
FRONHA AVULSA ESTAMPADA ANDREZA,MG,36,9,2017,6.99,0.5778877580163166,57.78877580163165,6.988876404494383,498.0,3480.32,1462.7,2532.6,1069.9,2.148393574297189,Sudeste,0,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.4248099584899146,44.0,3.0
FRONHA AVULSA LISA ANDREZA,MG,36,9,2017,6.99,0.5785299580309093,57.85299580309093,6.988437500000001,351.0,2452.79,1032.55,1784.98,752.43,2.143675213675213,Sudeste,0,1,FRONHA AVULSA LISA ANDREZA,-0.402046066187837,39.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,MG,36,9,2017,6.989999999999999,0.0053038850624511,0.5303885062451156,6.988771929824562,472.0,3298.58,13.179999999999993,2993.1800000000003,2980.0,6.313559322033898,Sudeste,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.6902713553287987,46.0,0.0
AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,MG,36,9,2017,1.99,0.2910579633190951,29.10579633190952,10.99,20.0,219.8,56.91,199.42,142.51,7.1255,Sudeste,0,1,AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,-0.8160717974498148,28.0,0.0
KIT CABIDE C/3 MADEIRA REV,MG,36,9,2017,9.99,0.0612530675981388,6.125306759813886,9.99,124.0,1238.76,55.16999999999999,901.35,846.1800000000001,6.824032258064516,Sudeste,1,1,KIT CABIDE C/3 MADEIRA REV,-0.6117832252378611,17.0,8.0
JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,MG,36,9,2017,129.99,0.3874497779657435,38.74497779657435,129.99,2.0,259.98,73.28999999999999,189.16,115.87,57.935,Sudeste,1,1,JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,-0.3333560239262353,26.0,4.0
JG CAMA QUEEN MICROFIBRA ANDREZA,MG,36,9,2017,49.99,0.272784546721694,27.2784546721694,49.9536803874092,262.0,13082.38,2591.2200000000003,9518.78,6927.56,26.44106870229008,Sudeste,0,1,JG CAMA QUEEN MICROFIBRA ANDREZA,-0.3735508405075013,24.0,4.0
AMACIANTE COMFORT PURO CUIDADO 500ML,MG,36,9,2017,9.99,0.2632475574575668,26.324755745756686,9.885812807881774,106.0,1041.94,244.8,945.72,700.92,6.612452830188679,Sudeste,0,1,AMACIANTE COMFORT PURO CUIDADO 500ML,-0.735083635460963,19.0,0.0
T VISITA DISNEY BELA SANTISTA,MG,36,9,2017,4.99,0.4560470492153871,45.60470492153871,4.99,57.0,284.43,94.48,207.2,112.72,1.9775438596491228,Sudeste,1,1,T VISITA DISNEY BELA SANTISTA,-0.3081056209071318,19.0,6.0
T VISITA P BORDA DESIRE AZUL 6238,MS,36,9,2017,4.99,0.50666196775185,50.666196775185,4.99,7.0,34.93,13.15,25.75,12.6,1.8000000000000005,Centro-Oeste,1,1,T VISITA P BORDA DESIRE AZUL 6238,-0.5345837452009372,37.0,7.0
FRONHA AVULSA LISA ANDREZA,MS,36,9,2017,6.99,0.5872992497482784,58.72992497482784,6.99,24.0,167.76,72.65,123.67,51.02,2.125833333333333,Centro-Oeste,1,1,FRONHA AVULSA LISA ANDREZA,-0.6221073661451006,39.0,3.0
AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,MS,36,9,2017,1.99,0.3213300496409011,32.13300496409011,10.99,17.0,186.83,51.05,169.53,111.91,6.582941176470588,Centro-Oeste,0,1,AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,-0.2914481035331239,24.0,0.0
KIT CABIDE C/3 MADEIRA REV,MS,36,9,2017,9.99,0.0736898774549112,7.368987745491125,9.99,37.0,369.63,20.05,272.54,252.49,6.824054054054054,Centro-Oeste,1,1,KIT CABIDE C/3 MADEIRA REV,-0.5742362826829388,13.0,8.0
JG CAMA QUEEN MICROFIBRA ANDREZA,MS,36,9,2017,49.99,0.2872216591951597,28.72216591951597,49.99,12.0,599.88,127.07,442.42,315.35,26.27916666666667,Centro-Oeste,1,1,JG CAMA QUEEN MICROFIBRA ANDREZA,-0.1540928845764279,22.0,4.0
T VISITA DISNEY BELA SANTISTA,MS,36,9,2017,4.99,0.462400900212858,46.2400900212858,4.99,13.0,64.87,22.12,47.83,25.71,1.977692307692308,Centro-Oeste,1,1,T VISITA DISNEY BELA SANTISTA,-0.0207864638216174,18.0,6.0
T VISITA P BORDA DESIRE AZUL 6238,MT,36,9,2017,4.99,0.5046422101449275,50.46422101449275,4.99,11.0,54.89,20.430000000000003,40.48,20.05,1.8227272727272723,Centro-Oeste,1,1,T VISITA P BORDA DESIRE AZUL 6238,-0.3510514955680014,46.0,7.0
FRONHA AVULSA ESTAMPADA ANDREZA,MT,36,9,2017,6.99,0.587973680480576,58.797368048057606,6.99,30.0,209.7,90.92,154.6,63.68,2.1226666666666665,Centro-Oeste,1,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.4546284118402267,39.0,3.0
FRONHA AVULSA LISA ANDREZA,MT,36,9,2017,6.99,0.5880330521816513,58.80330521816513,6.99,35.0,244.65,106.09,180.38,74.28999999999999,2.1225714285714283,Centro-Oeste,1,1,FRONHA AVULSA LISA ANDREZA,-0.6420196998137901,43.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,MT,36,9,2017,6.99,0.027030897699282,2.7030897699282046,6.99,46.0,321.54,6.410000000000009,237.04,230.63,5.013695652173913,Centro-Oeste,1,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.3623290379670656,46.0,0.0
AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,MT,36,9,2017,1.99,0.394455233902763,39.4455233902763,10.99,13.0,142.87,41.58,105.32,63.74,4.903076923076923,Centro-Oeste,0,1,AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,-0.3422605738133663,26.0,0.0
AMACIANTE COMFORT PURO CUIDADO 500ML,MT,36,9,2017,9.79,0.2987599758974515,29.87599758974516,9.69,8.0,76.92,16.81,56.74,39.93,4.99125,Centro-Oeste,0,1,AMACIANTE COMFORT PURO CUIDADO 500ML,-0.7571189860522819,19.0,0.0
T VISITA DISNEY BELA SANTISTA,MT,36,9,2017,4.99,0.4624512869313028,46.24512869313028,4.99,14.0,69.86,23.82,51.510000000000005,27.69,1.977857142857143,Centro-Oeste,1,1,T VISITA DISNEY BELA SANTISTA,-0.0917615237424331,20.0,6.0
T VISITA P BORDA DESIRE AGUA 6243,PA,36,9,2017,4.99,0.5047553663895928,50.47553663895928,4.99,17.0,84.83,31.360000000000003,62.55,31.19,1.8347058823529407,Norte,1,1,T VISITA P BORDA DESIRE AGUA 6243,-0.4418481844429728,48.0,7.0
FRONHA AVULSA ESTAMPADA ANDREZA,PA,36,9,2017,6.99,0.548436699875877,54.8436699875877,6.976813186813187,258.0,1797.42,725.93,1325.09,599.16,2.3223255813953485,Norte,0,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.4076033582965294,39.0,3.0
FRONHA AVULSA LISA ANDREZA,PA,36,9,2017,6.99,0.5491068210042833,54.91068210042833,6.99,146.0,1020.54,413.16,752.39,339.23,2.323493150684932,Norte,1,1,FRONHA AVULSA LISA ANDREZA,-0.5073492250176082,39.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,PA,36,9,2017,6.99,0.0540987132148268,5.409871321482688,6.980225563909775,272.0,1898.58,79.02999999999999,1722.75,1643.72,6.0430882352941175,Norte,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.6341045183035168,46.0,0.0
AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,PA,36,9,2017,1.99,0.3872061006122555,38.72061006122555,10.99,20.0,219.8,62.77,162.01,99.24,4.962,Norte,0,1,AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,-0.4746632586728371,27.0,0.0
JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,PA,36,9,2017,129.99,0.3932930009387713,39.32930009387713,129.99,8.0,1039.92,301.64,766.96,465.32,58.165,Norte,1,1,JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,-0.1029921546837423,31.0,4.0
JG CAMA QUEEN MICROFIBRA ANDREZA,PA,36,9,2017,49.99,0.2456996946477209,24.5699694647721,49.79044345898005,140.0,6958.6,1254.36,5131.91,3877.55,27.69678571428572,Norte,0,1,JG CAMA QUEEN MICROFIBRA ANDREZA,-0.3002968439622692,23.0,4.0
T VISITA DISNEY BELA SANTISTA,PA,36,9,2017,4.99,0.4588708461865928,45.88708461865929,4.99,34.0,169.66,57.53,125.1,67.57000000000001,1.9873529411764708,Norte,1,1,T VISITA DISNEY BELA SANTISTA,-0.6795808200735106,17.0,6.0
FRONHA AVULSA ESTAMPADA ANDREZA,PB,36,9,2017,6.99,0.5429137595554571,54.291375955545696,6.99,44.0,307.56,121.46,223.69,102.23,2.323409090909091,Nordeste,1,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.5026880559866048,39.0,3.0
FRONHA AVULSA LISA ANDREZA,PB,36,9,2017,6.99,0.5430298491798403,54.30298491798403,6.99,45.0,314.55,124.24,228.79,104.55,2.3233333333333333,Nordeste,1,1,FRONHA AVULSA LISA ANDREZA,-0.2600866870823988,40.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,PB,36,9,2017,6.99,0.0146041960228597,1.4604196022859743,6.984736842105264,122.0,852.08,9.030000000000012,619.79,610.76,5.006229508196721,Nordeste,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.6563258946556361,47.0,0.0
AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,PB,36,9,2017,3.99,0.36679629641757,36.679629641757,10.74,8.0,86.92,23.72,63.21,39.49,4.93625,Nordeste,0,1,AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,-0.7418169102775153,29.0,0.0
KIT CABIDE C/3 MADEIRA REV,PB,36,9,2017,9.99,0.0757349855627034,7.57349855627034,9.99,17.0,169.82999999999998,9.36,123.52,114.16,6.715294117647058,Nordeste,1,1,KIT CABIDE C/3 MADEIRA REV,-0.6160541321339795,11.0,8.0
JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,PB,36,9,2017,124.99,0.359298080998396,35.929808099839605,124.99,3.0,369.97,94.66,269.16,174.5,58.16666666666666,Nordeste,1,1,JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,-0.2334504861426952,16.0,4.0
JG CAMA QUEEN MICROFIBRA ANDREZA,PB,36,9,2017,49.99,0.2384429182615787,23.84429182615787,49.99,56.0,2799.44,485.63,2036.65,1551.02,27.69678571428572,Nordeste,1,1,JG CAMA QUEEN MICROFIBRA ANDREZA,-0.4159083425459345,26.0,4.0
T VISITA DISNEY CARS SANTISTA,PB,36,9,2017,4.99,0.4530149984695439,45.30149984695441,4.99,5.0,24.950000000000003,8.219999999999999,18.15,9.93,1.986,Nordeste,1,1,T VISITA DISNEY CARS SANTISTA,0.0726779915119466,15.0,6.0
T VISITA P BORDA DESIRE AZUL 6238,PE,36,9,2017,4.99,0.499923090994909,49.99230909949088,4.99,6.0,29.94,10.96,21.82,10.86,1.81,Nordeste,1,1,T VISITA P BORDA DESIRE AZUL 6238,-0.4739613009985585,48.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,PE,36,9,2017,4.99,0.5046238369258171,50.46238369258172,4.99,12.0,59.88,21.91,43.66,21.75,1.8125,Nordeste,1,1,T VISITA P BORDA DESIRE AGUA 6243,-0.3955581937204879,50.0,7.0
FRONHA AVULSA ESTAMPADA ANDREZA,PE,36,9,2017,6.99,0.5432731137803107,54.32731137803108,6.99,343.0,2397.57,947.89,1744.69,796.8,2.323032069970845,Nordeste,1,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.3816720489463387,40.0,3.0
FRONHA AVULSA LISA ANDREZA,PE,36,9,2017,6.99,0.5420260032634172,54.20260032634172,6.99,359.0,2509.41,989.74,1826.07,834.01,2.323147632311977,Nordeste,1,1,FRONHA AVULSA LISA ANDREZA,-0.3162767083166089,38.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,PE,36,9,2017,6.99,0.0405131157130067,4.051311571300675,6.9875,327.0,2284.33,62.82,1662.43,1599.61,4.89177370030581,Nordeste,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.6727317117910654,46.0,0.0
AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,PE,36,9,2017,1.99,0.3810526092036605,38.10526092036605,10.962222222222216,34.0,372.66,103.26,271.26,168.0,4.941176470588236,Nordeste,0,1,AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,-0.7937934865501545,29.0,0.0
KIT CABIDE C/3 MADEIRA REV,PE,36,9,2017,9.99,0.0764193935035271,7.641939350352717,9.99,15.0,149.85,8.309999999999999,109.03,100.72,6.714666666666667,Nordeste,1,1,KIT CABIDE C/3 MADEIRA REV,-0.49699652340402,9.0,8.0
JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,PE,36,9,2017,129.99,0.3864849862550222,38.64849862550223,129.99,5.0,649.95,182.63,472.9,290.27,58.054,Nordeste,1,1,JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,0.0745920434621736,33.0,4.0
JG CAMA QUEEN MICROFIBRA ANDREZA,PE,36,9,2017,49.99,0.2385078124828795,23.850781248287955,49.99,270.0,13497.3,2342.16,9820.23,7478.07,27.696555555555555,Nordeste,1,1,JG CAMA QUEEN MICROFIBRA ANDREZA,-0.3896598155260932,25.0,4.0
AMACIANTE COMFORT PURO CUIDADO 500ML,PE,36,9,2017,9.99,0.3143028957521432,31.43028957521432,9.99,15.0,149.85,34.3,109.15,74.85,4.989999999999999,Nordeste,1,1,AMACIANTE COMFORT PURO CUIDADO 500ML,-0.7468801445854579,18.0,0.0
T VISITA DISNEY CARS SANTISTA,PE,36,9,2017,4.99,0.4536663163840363,45.36663163840363,4.99,27.0,134.73000000000002,44.55,98.21,53.66,1.9874074074074075,Nordeste,1,1,T VISITA DISNEY CARS SANTISTA,-0.4786020980938653,21.0,6.0
FRONHA AVULSA ESTAMPADA ANDREZA,PI,36,9,2017,6.99,0.5429543980334138,54.295439803341374,6.99,58.0,405.42,160.07999999999998,294.84000000000003,134.76,2.3234482758620687,Nordeste,1,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.2937365387603173,34.0,3.0
FRONHA AVULSA LISA ANDREZA,PI,36,9,2017,6.99,0.5430216159883374,54.30216159883374,6.99,55.0,384.45,151.87,279.63,127.76,2.322909090909091,Nordeste,1,1,FRONHA AVULSA LISA ANDREZA,-0.4010692203693272,36.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,PI,36,9,2017,6.99,0.0153969044323042,1.539690443230426,6.99,20.0,139.8,1.530000000000003,101.73,100.2,5.01,Nordeste,1,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.610208987854626,44.0,0.0
AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,PI,36,9,2017,1.99,0.3015407988191202,30.154079881912025,10.99,5.0,54.95,10.88,36.11,25.23,5.045999999999999,Nordeste,0,1,AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,-0.5615082997037981,19.0,0.0
JG CAMA QUEEN MICROFIBRA ANDREZA,PI,36,9,2017,49.99,0.2384210212259673,23.84210212259673,49.99,32.0,1599.68,277.48,1163.75,886.27,27.6959375,Nordeste,1,1,JG CAMA QUEEN MICROFIBRA ANDREZA,0.0197858129099174,23.0,4.0
T VISITA DISNEY CARS SANTISTA,PI,36,9,2017,4.99,0.452479338842975,45.247933884297495,4.99,3.0,14.97,4.93,10.89,5.96,1.9866666666666664,Nordeste,1,1,T VISITA DISNEY CARS SANTISTA,0.1620363307176913,12.0,6.0
T VISITA DISNEY BELA SANTISTA,PI,36,9,2017,4.99,0.4535790483015308,45.35790483015308,4.99,13.0,64.87,21.42,47.23,25.81,1.9853846153846155,Nordeste,1,1,T VISITA DISNEY BELA SANTISTA,-0.0738772237232255,15.0,6.0
T VISITA P BORDA DESIRE AZUL 6238,PR,36,9,2017,4.99,0.5000000000000002,50.0,4.99,6.0,29.94,10.85,21.78,10.93,1.8216666666666663,Sul,1,1,T VISITA P BORDA DESIRE AZUL 6238,-0.4947161625032069,50.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,PR,36,9,2017,4.99,0.4967325586446127,49.67325586446126,4.823333333333333,9.0,43.91,15.83,31.92,16.09,1.7877777777777777,Sul,0,1,T VISITA P BORDA DESIRE AGUA 6243,-0.522606393643539,41.0,7.0
FRONHA AVULSA ESTAMPADA ANDREZA,PR,36,9,2017,6.99,0.5813151142764762,58.13151142764762,6.981304347826088,132.0,921.28,389.4,670.01,280.61,2.125833333333333,Sul,0,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.4643557655906254,42.0,3.0
FRONHA AVULSA LISA ANDREZA,PR,36,9,2017,6.99,0.5808223964986455,58.08223964986455,6.975714285714285,159.0,1110.71,469.62,807.77,338.15000000000003,2.126729559748428,Sul,0,1,FRONHA AVULSA LISA ANDREZA,-0.4730966780593886,43.0,3.0
AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,PR,36,9,2017,1.99,0.334342313672712,33.4342313672712,10.99,13.0,142.87,43.32,129.64,86.32,6.64,Sul,0,1,AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,-0.9187733859423796,27.0,0.0
JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,PR,36,9,2017,129.99,0.3865919424764725,38.65919424764725,129.99,3.0,389.97,109.83,283.71,173.88,57.96,Sul,1,1,JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,0.3449050681401057,20.0,4.0
JG CAMA QUEEN MICROFIBRA ANDREZA,PR,36,9,2017,49.99,0.2749128994728371,27.491289947283715,49.88285714285714,86.0,4284.14,853.25,3116.74,2263.49,26.31965116279069,Sul,0,1,JG CAMA QUEEN MICROFIBRA ANDREZA,-0.5428054700811129,24.0,4.0
AMACIANTE COMFORT PURO CUIDADO 500ML,PR,36,9,2017,9.823333333333332,0.2283072413890646,22.830724138906465,9.575648148148147,47.0,454.53,98.23,412.6,314.37,6.688723404255319,Sul,0,1,AMACIANTE COMFORT PURO CUIDADO 500ML,-0.7950081218566818,20.0,0.0
T VISITA DISNEY BELA SANTISTA,PR,36,9,2017,4.99,0.4551576369758188,45.51576369758189,4.99,13.0,64.87,21.48,47.19,25.71,1.977692307692308,Sul,1,1,T VISITA DISNEY BELA SANTISTA,-0.4610716036698356,22.0,6.0
T VISITA P BORDA DESIRE AZUL 6238,RJ,36,9,2017,4.99,0.4756725441343326,47.56725441343326,4.989666666666667,25.0,124.74,42.0,88.29,46.29,1.8516,Sudeste,0,1,T VISITA P BORDA DESIRE AZUL 6238,-0.4033306623240599,49.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,RJ,36,9,2017,4.99,0.4794002503598781,47.940025035987816,4.99,33.0,164.67000000000002,55.8,116.55,60.75,1.8409090909090908,Sudeste,1,1,T VISITA P BORDA DESIRE AGUA 6243,-0.0895418799658264,47.0,7.0
FRONHA AVULSA ESTAMPADA ANDREZA,RJ,36,9,2017,6.99,0.5540883894841365,55.40883894841365,6.989304014303769,1224.0,8554.94,3353.440000000001,6052.0,2698.56,2.204705882352941,Sudeste,0,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.4314123901408229,42.0,3.0
