SAP;Produto;UF;Ano;Mes;Dia;Preço;QTD;CMV/QTD;DPPsic
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;DF;2017;11;4;8.99;16.0;5.463125;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;DF;2017;11;4;7.99;11.0;6.693636363636363;1
4261082;KIT CABIDE C/3 MADEIRA REV;DF;2017;11;4;16.99;4.0;6.82;0
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;DF;2017;11;4;9.99;10.0;5.366;1
4267339;T VISITA DISNEY BELA SANTISTA;DF;2017;11;4;4.99;3.0;1.9966666666666668;1
4269883;CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML;DF;2017;11;4;5.99;5.0;3.102;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;ES;2017;11;4;7.04405405405405;37.0;2.1916216216216218;0
2166719;FRONHA AVULSA LISA ANDREZA;ES;2017;11;4;6.99;32.0;2.194375;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;ES;2017;11;4;8.99;19.0;5.163157894736842;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;ES;2017;11;4;7.96575757575758;33.0;3.830606060606061;0
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;ES;2017;11;4;49.99;8.0;26.71125;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;ES;2017;11;4;9.99;8.0;4.92375;1
4269808;CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML;ES;2017;11;4;5.99;4.0;3.1675;1
4269883;CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML;ES;2017;11;4;5.84;4.0;3.1675;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;GO;2017;11;4;6.99;23.0;2.126086956521739;1
2166719;FRONHA AVULSA LISA ANDREZA;GO;2017;11;4;6.99;32.0;2.125;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;GO;2017;11;4;8.77947368421053;19.0;3.632105263157895;0
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;GO;2017;11;4;7.90111111111111;9.0;4.8244444444444445;0
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;GO;2017;11;4;49.99;5.0;26.28;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;GO;2017;11;4;9.99;9.0;3.771111111111111;1
4267279;T VISITA DISNEY CARS SANTISTA;GO;2017;11;4;4.99;2.0;2.02;1
4267339;T VISITA DISNEY BELA SANTISTA;GO;2017;11;4;4.99;3.0;2.0033333333333334;1
4269808;CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML;GO;2017;11;4;5.99;3.0;2.36;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;MA;2017;11;4;6.90304347826087;23.0;2.300869565217391;0
2166719;FRONHA AVULSA LISA ANDREZA;MA;2017;11;4;6.99;31.0;2.2993548387096774;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MA;2017;11;4;8.86142857142857;14.0;3.670714285714286;0
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;MA;2017;11;4;49.99;8.0;27.69625;1
4267339;T VISITA DISNEY BELA SANTISTA;MA;2017;11;4;4.99;8.0;2.04875;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;MG;2017;11;4;5.49;5.0;1.878;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;MG;2017;11;4;6.75859504132232;121.0;2.143223140495868;0
2166719;FRONHA AVULSA LISA ANDREZA;MG;2017;11;4;6.87679245283019;106.0;2.1300943396226413;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MG;2017;11;4;8.88111111111111;45.0;4.856;0
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;MG;2017;11;4;7.99;40.0;6.146;1
4261082;KIT CABIDE C/3 MADEIRA REV;MG;2017;11;4;16.99;14.0;6.822857142857143;0
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;MG;2017;11;4;49.99;33.0;26.48848484848485;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;MG;2017;11;4;9.99;25.0;4.93;1
4267503;PANO SCOTT DURAMAX LIMPEZA DIARIA C/5;MG;2017;11;4;8.99;4.0;4.0025;1
4269808;CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML;MG;2017;11;4;5.99;8.0;3.1575;1
4269883;CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML;MG;2017;11;4;5.99;11.0;3.2427272727272727;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;MS;2017;11;4;6.39;20.0;2.125;0
2166719;FRONHA AVULSA LISA ANDREZA;MS;2017;11;4;6.99;11.0;2.1263636363636365;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MS;2017;11;4;8.99;17.0;4.948235294117647;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;MS;2017;11;4;7.99;4.0;6.565;1
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;MS;2017;11;4;49.99;2.0;26.275;1
4267339;T VISITA DISNEY BELA SANTISTA;MS;2017;11;4;4.99;2.0;2.06;1
4269883;CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML;MS;2017;11;4;5.99;3.0;3.236666666666667;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;MT;2017;11;4;6.99;8.0;2.12;1
2166719;FRONHA AVULSA LISA ANDREZA;MT;2017;11;4;6.99;12.0;2.1225;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MT;2017;11;4;8.76272727272727;22.0;3.639545454545454;0
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;MT;2017;11;4;7.99;6.0;4.9;1
4261082;KIT CABIDE C/3 MADEIRA REV;MT;2017;11;4;16.99;7.0;6.822857142857143;0
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;MT;2017;11;4;49.99;4.0;26.28;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;MT;2017;11;4;9.58090909090909;22.0;3.736818181818181;0
4267339;T VISITA DISNEY BELA SANTISTA;MT;2017;11;4;4.99;7.0;2.051428571428571;1
4269808;CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML;MT;2017;11;4;5.99;3.0;2.36;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;PA;2017;11;4;5.49;3.0;1.8433333333333333;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;PA;2017;11;4;5.49;3.0;1.8966666666666667;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;PA;2017;11;4;6.99;100.0;2.3084;1
2166719;FRONHA AVULSA LISA ANDREZA;PA;2017;11;4;6.85666666666667;90.0;2.305888888888889;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PA;2017;11;4;8.961875;32.0;5.0825;0
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;PA;2017;11;4;7.99;7.0;3.911428571428572;1
4261082;KIT CABIDE C/3 MADEIRA REV;PA;2017;11;4;16.99;4.0;6.715;0
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;PA;2017;11;4;49.99;16.0;27.696875;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;PA;2017;11;4;9.75923076923077;13.0;4.565384615384615;0
4267279;T VISITA DISNEY CARS SANTISTA;PA;2017;11;4;4.99;4.0;2.02;1
4267339;T VISITA DISNEY BELA SANTISTA;PA;2017;11;4;4.99;6.0;2.033333333333333;1
4269883;CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML;PA;2017;11;4;5.99;6.0;2.36;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;PB;2017;11;4;6.99;19.0;2.268421052631579;1
2166719;FRONHA AVULSA LISA ANDREZA;PB;2017;11;4;6.99;23.0;2.26;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PB;2017;11;4;8.81727272727273;11.0;3.6536363636363633;0
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;PB;2017;11;4;7.99;10.0;3.994;1
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;PB;2017;11;4;49.99;6.0;27.69666666666667;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;PE;2017;11;4;5.49;3.0;1.9;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;PE;2017;11;4;5.49;3.0;1.88;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;PE;2017;11;4;6.92103448275862;29.0;2.2817241379310347;0
2166719;FRONHA AVULSA LISA ANDREZA;PE;2017;11;4;6.82606557377049;61.0;2.295245901639344;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PE;2017;11;4;8.96727272727273;44.0;3.684318181818182;0
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;PE;2017;11;4;7.99;28.0;3.9457142857142857;1
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;PE;2017;11;4;49.99;22.0;27.69818181818182;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;PE;2017;11;4;9.99;12.0;3.758333333333333;1
4267339;T VISITA DISNEY BELA SANTISTA;PE;2017;11;4;4.99;5.0;2.022;1
4269808;CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML;PE;2017;11;4;5.99;11.0;2.36;1
4269883;CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML;PE;2017;11;4;5.99;11.0;2.360909090909091;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;PI;2017;11;4;6.99;11.0;2.297272727272728;1
2166719;FRONHA AVULSA LISA ANDREZA;PI;2017;11;4;6.56142857142857;14.0;2.2807142857142857;0
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;PI;2017;11;4;7.99;4.0;3.9475;1
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;PI;2017;11;4;49.99;3.0;27.69666666666667;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;PI;2017;11;4;9.99;3.0;3.5733333333333337;1
4267279;T VISITA DISNEY CARS SANTISTA;PI;2017;11;4;4.99;2.0;1.98;1
4269883;CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML;PI;2017;11;4;5.99;2.0;2.36;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;PR;2017;11;4;5.49;5.0;1.866;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;PR;2017;11;4;6.99;51.0;2.115686274509804;1
2166719;FRONHA AVULSA LISA ANDREZA;PR;2017;11;4;6.94483870967742;31.0;2.114193548387097;0
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;PR;2017;11;4;7.99;33.0;5.411818181818182;1
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;PR;2017;11;4;49.99;11.0;26.278181818181817;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;PR;2017;11;4;9.99;8.0;5.01375;1
4267339;T VISITA DISNEY BELA SANTISTA;PR;2017;11;4;4.99;3.0;2.033333333333333;1
4269883;CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML;PR;2017;11;4;5.85666666666667;9.0;3.178888888888889;0
2158151;T VISITA P BORDA DESIRE AZUL 6238;RJ;2017;11;4;5.49;11.0;1.9327272727272728;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;RJ;2017;11;4;6.79274336283186;226.0;2.186814159292036;0
2166719;FRONHA AVULSA LISA ANDREZA;RJ;2017;11;4;6.8345;280.0;2.1886785714285715;0
2168514;FRONHA AVULSA LISA CAMESA;RJ;2017;11;4;6.99;12.0;1.7566666666666666;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RJ;2017;11;4;8.90157894736843;114.0;5.021754385964912;0
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;RJ;2017;11;4;7.98919642857143;112.0;5.504642857142857;0
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;RJ;2017;11;4;49.9892999999999;100.0;26.712;0
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;RJ;2017;11;4;9.84418181818182;55.0;5.136181818181818;0
4267279;T VISITA DISNEY CARS SANTISTA;RJ;2017;11;4;4.988;5.0;1.978;0
4267339;T VISITA DISNEY BELA SANTISTA;RJ;2017;11;4;4.87888888888889;9.0;2.02;0
4267503;PANO SCOTT DURAMAX LIMPEZA DIARIA C/5;RJ;2017;11;4;8.99;8.0;4.0775;1
4268705;FRONHA AVULSA ESTAMPADA CAMESA;RJ;2017;11;4;6.99;5.0;1.7559999999999998;1
4269808;CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML;RJ;2017;11;4;5.98789473684211;19.0;3.22;0
4269883;CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML;RJ;2017;11;4;5.96821428571429;28.0;3.3467857142857143;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;RN;2017;11;4;6.99;24.0;2.2783333333333333;1
2166719;FRONHA AVULSA LISA ANDREZA;RN;2017;11;4;6.99;16.0;2.26125;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;RN;2017;11;4;7.99;7.0;4.327142857142857;1
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;RN;2017;11;4;49.99;4.0;27.7;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;RO;2017;11;4;6.49;4.0;2.12;0
2166719;FRONHA AVULSA LISA ANDREZA;RO;2017;11;4;5.75923076923077;13.0;2.124615384615385;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RO;2017;11;4;8.95153846153846;26.0;3.655769230769231;0
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;RO;2017;11;4;7.99;2.0;4.895;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;RO;2017;11;4;9.99;11.0;4.205454545454545;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;RR;2017;11;4;6.99;8.0;2.105;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;RS;2017;11;4;6.99;69.0;2.1140579710144927;1
2166719;FRONHA AVULSA LISA ANDREZA;RS;2017;11;4;6.99;93.0;2.113440860215054;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RS;2017;11;4;8.95774193548387;31.0;4.861290322580645;0
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;RS;2017;11;4;7.99;24.0;5.300833333333333;1
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;RS;2017;11;4;49.99;19.0;26.28;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;RS;2017;11;4;9.79;10.0;5.073;0
4267279;T VISITA DISNEY CARS SANTISTA;RS;2017;11;4;4.99;3.0;1.9766666666666663;1
4267339;T VISITA DISNEY BELA SANTISTA;RS;2017;11;4;4.99;2.0;2.015;1
4269808;CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML;RS;2017;11;4;5.99;7.0;3.242857142857143;1
4269883;CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML;RS;2017;11;4;5.99;13.0;3.2453846153846158;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;SC;2017;11;4;3.82333333333333;3.0;1.9;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;SC;2017;11;4;6.62636363636364;33.0;2.1163636363636367;0
2166719;FRONHA AVULSA LISA ANDREZA;SC;2017;11;4;6.55756756756757;37.0;2.114054054054054;0
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;SC;2017;11;4;7.95190476190476;21.0;5.392857142857143;0
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;SC;2017;11;4;49.99;11.0;26.279090909090908;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;SC;2017;11;4;9.99;7.0;4.918571428571428;1
4267279;T VISITA DISNEY CARS SANTISTA;SC;2017;11;4;4.99;3.0;1.9966666666666668;1
4269883;CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML;SC;2017;11;4;5.99;4.0;3.1875;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;SE;2017;11;4;6.99;4.0;2.2625;1
2166719;FRONHA AVULSA LISA ANDREZA;SE;2017;11;4;6.54555555555556;18.0;2.2627777777777776;0
4267339;T VISITA DISNEY BELA SANTISTA;SE;2017;11;4;4.99;4.0;2.0675;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;SP;2017;11;4;5.49;6.0;1.865;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;SP;2017;11;4;5.49;12.0;1.9041666666666668;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;SP;2017;11;4;6.82783783783784;185.0;2.1171351351351357;0
2166719;FRONHA AVULSA LISA ANDREZA;SP;2017;11;4;6.89275590551182;254.0;2.118228346456693;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;SP;2017;11;4;8.90007751937985;129.0;4.879534883720931;0
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;SP;2017;11;4;7.99000000000001;134.0;5.334925373134328;0
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;SP;2017;11;4;49.9899999999999;81.0;26.27925925925926;0
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;SP;2017;11;4;9.79000000000001;70.0;5.037714285714285;0
4267279;T VISITA DISNEY CARS SANTISTA;SP;2017;11;4;4.91857142857143;14.0;2.035;0
4267339;T VISITA DISNEY BELA SANTISTA;SP;2017;11;4;4.865;16.0;2.0175;0
4267503;PANO SCOTT DURAMAX LIMPEZA DIARIA C/5;SP;2017;11;4;8.99;7.0;4.118571428571428;1
4269808;CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML;SP;2017;11;4;5.97285714285714;35.0;3.1068571428571428;0
4269883;CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML;SP;2017;11;4;5.95571428571429;35.0;3.135142857142857;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;TO;2017;11;4;4.24;2.0;1.84;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;TO;2017;11;4;6.99;11.0;2.1263636363636365;1
2166719;FRONHA AVULSA LISA ANDREZA;TO;2017;11;4;6.99;15.0;2.1266666666666665;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;TO;2017;11;4;8.99;12.0;3.66;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;TO;2017;11;4;7.99;4.0;4.92;1
4261082;KIT CABIDE C/3 MADEIRA REV;TO;2017;11;4;16.99;3.0;6.823333333333333;0
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;TO;2017;11;4;49.99;2.0;26.28;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;TO;2017;11;4;9.99;8.0;3.89;1
4267339;T VISITA DISNEY BELA SANTISTA;TO;2017;11;4;4.99;2.0;2.015;1
4269808;CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML;TO;2017;11;4;5.99;3.0;2.36;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;AC;2017;11;5;8.99;13.0;4.700769230769231;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;AL;2017;11;5;6.99;14.0;2.2728571428571427;1
4261082;KIT CABIDE C/3 MADEIRA REV;AL;2017;11;5;16.99;8.0;6.715;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;AM;2017;11;5;6.99;14.0;2.204285714285714;1
2166719;FRONHA AVULSA LISA ANDREZA;AM;2017;11;5;6.99;9.0;2.1155555555555554;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;AP;2017;11;5;6.99;5.0;1.96;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;BA;2017;11;5;6.99;42.0;2.291904761904762;1
2166719;FRONHA AVULSA LISA ANDREZA;BA;2017;11;5;6.99;45.0;2.298;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;BA;2017;11;5;7.99;19.0;3.927368421052632;1
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;BA;2017;11;5;49.99;24.0;27.6975;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;BA;2017;11;5;9.99;11.0;3.5790909090909087;1
4267279;T VISITA DISNEY CARS SANTISTA;BA;2017;11;5;4.99;7.0;1.997142857142857;1
4267339;T VISITA DISNEY BELA SANTISTA;BA;2017;11;5;4.99;5.0;2.026;1
4267503;PANO SCOTT DURAMAX LIMPEZA DIARIA C/5;BA;2017;11;5;8.99;3.0;2.873333333333333;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;CE;2017;11;5;6.99;28.0;2.275;1
2166719;FRONHA AVULSA LISA ANDREZA;CE;2017;11;5;6.99;37.0;2.2810810810810813;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;CE;2017;11;5;8.99;16.0;4.755625;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;CE;2017;11;5;7.99;8.0;5.12875;1
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;CE;2017;11;5;49.99;25.0;27.6968;1
4269808;CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML;CE;2017;11;5;5.99;4.0;3.1575;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;DF;2017;11;5;6.99;11.0;2.1263636363636365;1
2166719;FRONHA AVULSA LISA ANDREZA;DF;2017;11;5;6.99;11.0;2.1218181818181816;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;DF;2017;11;5;8.99;13.0;5.2361538461538455;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;DF;2017;11;5;7.99;7.0;6.6971428571428575;1
4261082;KIT CABIDE C/3 MADEIRA REV;DF;2017;11;5;16.99;10.0;6.824;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;ES;2017;11;5;6.99;7.0;2.1671428571428573;1
2166719;FRONHA AVULSA LISA ANDREZA;ES;2017;11;5;6.99;20.0;2.204;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;ES;2017;11;5;8.99;20.0;5.146;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;ES;2017;11;5;7.99;19.0;3.8157894736842106;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;ES;2017;11;5;9.59;5.0;4.96;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;GO;2017;11;5;6.41857142857143;21.0;2.1228571428571428;0
2166719;FRONHA AVULSA LISA ANDREZA;GO;2017;11;5;6.99;10.0;2.127;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;GO;2017;11;5;8.90666666666667;12.0;3.674166666666667;0
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;GO;2017;11;5;7.99;7.0;4.914285714285714;1
4267279;T VISITA DISNEY CARS SANTISTA;GO;2017;11;5;3.99;2.0;1.975;1
4267339;T VISITA DISNEY BELA SANTISTA;GO;2017;11;5;4.59;5.0;2.028;0
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;MA;2017;11;5;49.99;6.0;27.69333333333333;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;MG;2017;11;5;6.78591836734694;49.0;2.136530612244898;0
2166719;FRONHA AVULSA LISA ANDREZA;MG;2017;11;5;6.50111111111111;45.0;2.1515555555555554;0
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;MG;2017;11;5;7.99;11.0;6.300909090909091;1
4261082;KIT CABIDE C/3 MADEIRA REV;MG;2017;11;5;15.99;12.0;6.825;0
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;MG;2017;11;5;9.74;8.0;5.09625;0
4267339;T VISITA DISNEY BELA SANTISTA;MG;2017;11;5;4.99;4.0;2.02;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;MS;2017;11;5;7.99;3.0;6.583333333333333;1
4261082;KIT CABIDE C/3 MADEIRA REV;MS;2017;11;5;16.99;5.0;6.824;0
4269883;CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML;MS;2017;11;5;5.99;4.0;3.2375;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MT;2017;11;5;8.99;13.0;3.7853846153846153;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;MT;2017;11;5;9.49;6.0;3.72;0
4269883;CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML;MT;2017;11;5;5.99;4.0;2.36;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;PA;2017;11;5;6.99;44.0;2.309772727272727;1
2166719;FRONHA AVULSA LISA ANDREZA;PA;2017;11;5;6.99;66.0;2.320757575757576;1
4261082;KIT CABIDE C/3 MADEIRA REV;PA;2017;11;5;16.99;2.0;6.715;0
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;PA;2017;11;5;49.99;6.0;27.69666666666667;1
4267339;T VISITA DISNEY BELA SANTISTA;PA;2017;11;5;4.99;4.0;2.0475;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;PB;2017;11;5;6.99;11.0;2.269090909090909;1
2166719;FRONHA AVULSA LISA ANDREZA;PB;2017;11;5;6.99;16.0;2.310625;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;PB;2017;11;5;7.99;6.0;3.885;1
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;PB;2017;11;5;49.99;8.0;27.695;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;PE;2017;11;5;5.49;3.0;1.9266666666666667;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;PE;2017;11;5;6.59;25.0;2.2996;0
2166719;FRONHA AVULSA LISA ANDREZA;PE;2017;11;5;6.99;26.0;2.286538461538462;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PE;2017;11;5;8.99;25.0;3.67;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;PE;2017;11;5;7.99;17.0;3.962352941176471;1
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;PE;2017;11;5;49.99;12.0;27.69833333333333;1
4267279;T VISITA DISNEY CARS SANTISTA;PE;2017;11;5;4.99;2.0;2.05;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;PI;2017;11;5;6.99;9.0;2.275555555555556;1
2166719;FRONHA AVULSA LISA ANDREZA;PI;2017;11;5;6.99;6.0;2.29;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;PI;2017;11;5;7.99;3.0;3.9133333333333336;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;PR;2017;11;5;6.99;26.0;2.115;1
2166719;FRONHA AVULSA LISA ANDREZA;PR;2017;11;5;6.6937037037037;27.0;2.1133333333333333;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PR;2017;11;5;8.84714285714286;14.0;4.93;0
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;PR;2017;11;5;7.99;17.0;5.364705882352942;1
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;PR;2017;11;5;49.99;15.0;26.28;1
4269883;CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML;PR;2017;11;5;5.99;6.0;3.17;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;RJ;2017;11;5;6.88040650406505;123.0;2.189756097560976;0
2166719;FRONHA AVULSA LISA ANDREZA;RJ;2017;11;5;6.88278145695365;151.0;2.1860927152317884;0
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;RJ;2017;11;5;7.98931818181819;88.0;5.522159090909091;0
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;RJ;2017;11;5;49.9892592592592;54.0;26.712777777777777;0
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;RJ;2017;11;5;9.94409090909091;22.0;5.145;0
4267279;T VISITA DISNEY CARS SANTISTA;RJ;2017;11;5;4.99;8.0;1.99625;1
